週,企業ID,企業名,業界,経営方針,フェーズ,売上高,売上原価,原価率,売上総利益,粗利率,人件費計,人件費率,地代家賃計,家賃率,広告宣伝費,広告費率,営業利益,営業利益率,支払利息,特別利益,当期純利益,純利益率,人件費(生産),人件費(開発),人件費(営業),人件費(人事),人件費(広報),人件費(経理),人件費(店舗),家賃(工場),家賃(オフィス),家賃(店舗),材料費(CF),商品仕入(CF),設備投資(CF)
47,34,Prime Cars,pc,standard,GROWTH,289683831,41880000,14.5%,247803831,85.5%,96344545,33.3%,560000,0.2%,16000000,5.5%,134899286,46.6%,0,0,134899286,46.6%,5390766,5612303,74387638,8492302,1230768,1230768,0,60000,500000,0,42600000,0,0
47,35,ハッピーパーク,pc,standard,GROWTH,8411637197,7760235052,92.3%,651402145,7.7%,179384439,2.1%,660000,0.0%,0,0.0%,471357706,5.6%,0,0,471357706,5.6%,0,0,148615241,19298441,1230768,1230768,9009221,0,500000,160000,0,6742843443,0
47,36,カーショップランド,pc,standard,STABLE,113772145,102394930,90.0%,11377215,10.0%,71827629,63.1%,500000,0.4%,0,0.0%,-60950414,-53.6%,0,0,-60950414,-53.6%,0,0,55495340,7519993,1230768,1230768,6350760,0,500000,0,0,95615945,0
47,37,オートランド,pc,standard,STABLE,105963900,95367510,90.0%,10596390,10.0%,58092250,54.8%,500000,0.5%,0,0.0%,-47995860,-45.3%,722711,0,-48718571,-46.0%,0,0,42781497,6203072,1230768,1230768,6646145,0,500000,0,0,87232180,0
48,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
48,16,Global Mobility,automotive,standard,GROWTH,830950247,115200000,13.9%,715750247,86.1%,237292069,28.6%,560000,0.1%,50000000,6.0%,427898178,51.5%,0,0,427898178,51.5%,26793817,91101451,91519906,25415359,1230768,1230768,0,60000,500000,0,114000000,0,0
48,17,Cyber Works,automotive,standard,GROWTH,1166745700,120000000,10.3%,1046745700,89.7%,157107544,13.5%,560000,0.0%,50000000,4.3%,839078156,71.9%,0,0,839078156,71.9%,28123050,58043023,51507641,15433834,1649229,2350767,0,60000,500000,0,118800000,0,0
48,18,Omega Automotive,automotive,standard,GROWTH,1087528878,136800000,12.6%,950728878,87.4%,147322938,13.5%,560000,0.1%,50000000,4.6%,752845940,69.2%,0,0,752845940,69.2%,32209198,34104583,54473797,16221523,3692305,3089227,3532305,60000,500000,0,136800000,0,0
48,19,Galaxy Co.,automotive,standard,GROWTH,790757856,86400000,10.9%,704357856,89.1%,158744480,20.1%,560000,0.1%,50000000,6.3%,495053376,62.6%,0,0,495053376,62.6%,20135368,67470714,47433805,14941524,1230768,2929229,4603072,60000,500000,0,86400000,0,0
48,20,Aurora Works,automotive,standard,GROWTH,597590120,81600000,13.7%,515990120,86.3%,186276752,31.2%,560000,0.1%,50000000,8.4%,279153368,46.7%,0,0,279153368,46.7%,19532287,71618395,73883011,18781523,1230768,1230768,0,60000,500000,0,82800000,0,0
48,21,Eclipse Technologies,automotive,standard,GROWTH,697061079,80400000,11.5%,616661079,88.5%,131606051,18.9%,560000,0.1%,50000000,7.2%,434495028,62.3%,0,0,434495028,62.3%,21870751,41956893,36073819,16553836,7409223,2646151,5095378,60000,500000,0,93600000,0,0
48,22,Galaxy Engineering,automotive,standard,GROWTH,710770960,96000000,13.5%,614770960,86.5%,161439852,22.7%,560000,0.1%,50000000,7.0%,402771108,56.7%,0,0,402771108,56.7%,22461514,70473782,49599957,16443063,1230768,1230768,0,60000,500000,0,96000000,0,0
48,23,Techno Holdings,automotive,standard,GROWTH,626925968,80400000,12.8%,546525968,87.2%,214805963,34.3%,560000,0.1%,50000000,8.0%,281160005,44.8%,0,0,281160005,44.8%,18830751,101747610,70424549,21341517,1230768,1230768,0,60000,500000,0,80400000,0,0
48,24,ドライブ屋,automotive,standard,STABLE,220759951,203355847,92.1%,17404104,7.9%,87507621,39.6%,660000,0.3%,0,0.0%,-70763517,-32.1%,0,0,-70763517,-32.1%,0,0,75655323,8159994,1230768,1230768,1230768,0,500000,160000,0,167627720,0
48,25,ファミリー商会,automotive,standard,STABLE,170732219,157286426,92.1%,13445793,7.9%,88196849,51.7%,660000,0.4%,0,0.0%,-75411056,-44.2%,0,0,-75411056,-44.2%,0,0,76086090,8418455,1230768,1230768,1230768,0,500000,160000,0,130697230,0
48,26,オートサロンセンター,automotive,standard,GROWTH,296661104,273362281,92.1%,23298823,7.9%,78916861,26.6%,660000,0.2%,0,0.0%,-56278038,-19.0%,0,0,-56278038,-19.0%,0,0,67889178,7335379,1230768,1230768,1230768,0,500000,160000,0,236705879,0
48,27,Rapid Motors,pc,standard,GROWTH,79866948,10080000,12.6%,69786948,87.4%,67815334,84.9%,560000,0.7%,7000000,8.8%,-5588386,-7.0%,0,0,-5588386,-7.0%,1230768,12935373,45181507,6006150,1230768,1230768,0,60000,500000,0,10080000,0,0
48,28,Dimension Mobility,pc,standard,GROWTH,65253678,10200000,15.6%,55053678,84.4%,72467641,111.1%,560000,0.9%,6000000,9.2%,-23973963,-36.7%,0,0,-23973963,-36.7%,1230768,7519992,54559964,6695381,1230768,1230768,0,60000,500000,0,10080000,0,0
48,29,Solar Group,pc,standard,GROWTH,264881250,51000000,19.3%,213881250,80.7%,121747587,46.0%,560000,0.2%,27000000,10.2%,64573663,24.4%,0,0,64573663,24.4%,9624607,9390760,88689158,11581526,1230768,1230768,0,60000,500000,0,75241956,0,0
48,30,Grand Inc.,pc,standard,GROWTH,71178408,10080000,14.2%,61098408,85.8%,71679943,100.7%,560000,0.8%,6000000,8.4%,-17141535,-24.1%,0,0,-17141535,-24.1%,1230768,13439991,48246114,6301534,1230768,1230768,0,60000,500000,0,10080000,0,0
48,31,Cyber Cars,pc,standard,GROWTH,69708744,10080000,14.5%,59628744,85.5%,82830708,118.8%,560000,0.8%,6000000,8.6%,-29761964,-42.7%,0,0,-29761964,-42.7%,1230768,10079994,62092259,6966151,1230768,1230768,0,60000,500000,0,10080000,0,0
48,32,Vertex Co.,pc,standard,GROWTH,66939998,9960000,14.9%,56979998,85.1%,83753776,125.1%,560000,0.8%,6000000,9.0%,-33333778,-49.8%,0,0,-33333778,-49.8%,1230768,15913833,56603030,7544609,1230768,1230768,0,60000,500000,0,10080000,0,0
48,33,Infinity Engineering,pc,standard,GROWTH,76491069,10200000,13.3%,66291069,86.7%,79470713,103.9%,560000,0.7%,7000000,9.2%,-20739644,-27.1%,0,0,-20739644,-27.1%,1230768,15015374,54461501,6301534,1230768,1230768,0,60000,500000,0,10080000,0,0
48,34,Prime Cars,pc,standard,GROWTH,213149184,30720000,14.4%,182429184,85.6%,99618389,46.7%,560000,0.3%,28000000,13.1%,54250795,25.5%,0,0,54250795,25.5%,5390766,5612303,77661482,8492302,1230768,1230768,0,60000,500000,0,42720000,0,0
48,35,ハッピーパーク,pc,standard,GROWTH,8398264807,7737947309,92.1%,660317498,7.9%,181390592,2.2%,660000,0.0%,0,0.0%,478266906,5.7%,0,0,478266906,5.7%,0,0,150301394,19618441,1230768,1230768,9009221,0,500000,160000,0,6722627588,0
48,36,カーショップランド,pc,standard,STABLE,40724978,36652479,90.0%,4072499,10.0%,71827629,176.4%,500000,1.2%,0,0.0%,-68255130,-167.6%,0,0,-68255130,-167.6%,0,0,55495340,7519993,1230768,1230768,6350760,0,500000,0,0,34114920,0
48,37,オートランド,pc,standard,STABLE,150620115,135558103,90.0%,15062012,10.0%,58756865,39.0%,500000,0.3%,0,0.0%,-44194853,-29.3%,722711,0,-44917564,-29.8%,0,0,43446112,6203072,1230768,1230768,6646145,0,500000,0,0,124026750,0
49,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
49,16,Global Mobility,automotive,standard,GROWTH,840915168,114000000,13.6%,726915168,86.4%,238719760,28.4%,560000,0.1%,50000000,5.9%,437635408,52.0%,0,0,437635408,52.0%,26793817,91101451,92947597,25415359,1230768,1230768,0,60000,500000,0,115200000,0,0
49,17,Cyber Works,automotive,standard,GROWTH,1140537130,114000000,10.0%,1026537130,90.0%,160738311,14.1%,560000,0.0%,50000000,4.4%,815238819,71.5%,0,0,815238819,71.5%,28123050,61673790,51507641,15433834,1649229,2350767,0,60000,500000,0,118800000,0,0
49,18,Omega Automotive,automotive,standard,GROWTH,1110121492,135600000,12.2%,974521492,87.8%,150030628,13.5%,560000,0.1%,50000000,4.5%,773930864,69.7%,0,0,773930864,69.7%,32209198,36812273,54473797,16221523,3692305,3089227,3532305,60000,500000,0,138000000,0,0
49,19,Galaxy Co.,automotive,standard,GROWTH,788929050,84000000,10.6%,704929050,89.4%,161021402,20.4%,560000,0.1%,50000000,6.3%,493347648,62.5%,0,0,493347648,62.5%,20135368,69747636,47433805,14941524,1230768,2929229,4603072,60000,500000,0,86400000,0,0
49,20,Aurora Works,automotive,standard,GROWTH,615541576,81600000,13.3%,533941576,86.7%,189464442,30.8%,560000,0.1%,50000000,8.1%,293917134,47.7%,0,0,293917134,47.7%,19532287,74153778,73883011,19433830,1230768,1230768,0,60000,500000,0,82800000,0,0
49,21,Eclipse Technologies,automotive,standard,GROWTH,751376429,76800000,10.2%,674576429,89.8%,134461434,17.9%,560000,0.1%,50000000,6.7%,489554995,65.2%,0,0,489554995,65.2%,21870751,44812276,36073819,16553836,7409223,2646151,5095378,60000,500000,0,92400000,0,0
49,22,Galaxy Engineering,automotive,standard,GROWTH,707135754,93600000,13.2%,613535754,86.8%,163458312,23.1%,560000,0.1%,50000000,7.1%,399517442,56.5%,0,0,399517442,56.5%,22461514,72492242,49599957,16443063,1230768,1230768,0,60000,500000,0,96000000,0,0
49,23,Techno Holdings,automotive,standard,GROWTH,625654445,78000000,12.5%,547654445,87.5%,221993648,35.5%,560000,0.1%,50000000,8.0%,275100797,44.0%,0,0,275100797,44.0%,18830751,107864526,70424549,22412286,1230768,1230768,0,60000,500000,0,80400000,0,0
49,24,ドライブ屋,automotive,standard,STABLE,313223218,288763397,92.2%,24459821,7.8%,87507621,27.9%,660000,0.2%,0,0.0%,-63707800,-20.3%,0,0,-63707800,-20.3%,0,0,75655323,8159994,1230768,1230768,1230768,0,500000,160000,0,257808454,0
49,25,ファミリー商会,automotive,standard,STABLE,69075025,63390733,91.8%,5684292,8.2%,88196849,127.7%,660000,1.0%,0,0.0%,-83172557,-120.4%,0,0,-83172557,-120.4%,0,0,76086090,8418455,1230768,1230768,1230768,0,500000,160000,0,51426400,0
49,26,オートサロンセンター,automotive,standard,GROWTH,314369117,290062079,92.3%,24307038,7.7%,80849167,25.7%,660000,0.2%,0,0.0%,-57202129,-18.2%,0,0,-57202129,-18.2%,0,0,69821484,7335379,1230768,1230768,1230768,0,500000,160000,0,251870206,0
49,27,Rapid Motors,pc,standard,GROWTH,82180980,10080000,12.3%,72100980,87.7%,68184564,83.0%,560000,0.7%,7000000,8.5%,-3643584,-4.4%,0,0,-3643584,-4.4%,1230768,12935373,45550737,6006150,1230768,1230768,0,60000,500000,0,10080000,0,0
49,28,Dimension Mobility,pc,standard,GROWTH,66234336,10080000,15.2%,56154336,84.8%,73267641,110.6%,560000,0.8%,6000000,9.1%,-23673305,-35.7%,0,0,-23673305,-35.7%,1230768,7519992,55359964,6695381,1230768,1230768,0,60000,500000,0,10080000,0,0
49,29,Solar Group,pc,standard,GROWTH,183865535,35400000,19.3%,148465535,80.7%,128566042,69.9%,560000,0.3%,26000000,14.1%,-6660507,-3.6%,0,0,-6660507,-3.6%,9624607,9390760,95507613,11581526,1230768,1230768,0,60000,500000,0,75240000,0,0
49,30,Grand Inc.,pc,standard,GROWTH,72708216,10080000,13.9%,62628216,86.1%,72578404,99.8%,560000,0.8%,7000000,9.6%,-17510188,-24.1%,0,0,-17510188,-24.1%,1230768,13439991,49144575,6301534,1230768,1230768,0,60000,500000,0,10080000,0,0
49,31,Cyber Cars,pc,standard,STABLE,71075676,10080000,14.2%,60995676,85.8%,83286092,117.2%,560000,0.8%,6000000,8.4%,-28850416,-40.6%,0,0,-28850416,-40.6%,1230768,10079994,62547643,6966151,1230768,1230768,0,60000,500000,0,10080000,0,0
49,32,Vertex Co.,pc,standard,STABLE,68496248,9960000,14.5%,58536248,85.5%,83753776,122.3%,560000,0.8%,6000000,8.8%,-31777528,-46.4%,0,0,-31777528,-46.4%,1230768,15913833,56603030,7544609,1230768,1230768,0,60000,500000,0,10080000,0,0
49,33,Infinity Engineering,pc,standard,GROWTH,77402630,10080000,13.0%,67322630,87.0%,80159943,103.6%,560000,0.7%,7000000,9.0%,-20397313,-26.4%,0,0,-20397313,-26.4%,1230768,15015374,55150731,6301534,1230768,1230768,0,60000,500000,0,10080000,0,0
49,34,Prime Cars,pc,standard,GROWTH,458022552,66240000,14.5%,391782552,85.5%,101821465,22.2%,560000,0.1%,21000000,4.6%,268401087,58.6%,0,0,268401087,58.6%,5390766,5612303,79864558,8492302,1230768,1230768,0,60000,500000,0,42720000,0,0
49,35,ハッピーパーク,pc,standard,GROWTH,8598891532,7924960464,92.2%,673931068,7.8%,185390589,2.2%,660000,0.0%,0,0.0%,487880479,5.7%,0,0,487880479,5.7%,0,0,154301391,19618441,1230768,1230768,9009221,0,500000,160000,0,6896212279,0
49,36,カーショップランド,pc,standard,STABLE,0,0,0.0%,0,0.0%,72504552,0.0%,500000,0.0%,0,0.0%,-73004552,0.0%,772000,0,-73776552,0.0%,0,0,56172263,7519993,1230768,1230768,6350760,0,500000,0,0,0,0
49,37,オートランド,pc,standard,STABLE,241978830,217780947,90.0%,24197883,10.0%,58756865,24.3%,500000,0.2%,0,0.0%,-35058982,-14.5%,722711,0,-35781693,-14.8%,0,0,43446112,6203072,1230768,1230768,6646145,0,500000,0,0,202879878,0
50,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
50,16,Global Mobility,automotive,standard,GROWTH,870675744,115200000,13.2%,755475744,86.8%,239199760,27.5%,560000,0.1%,50000000,5.7%,465715984,53.5%,0,0,465715984,53.5%,26793817,91101451,93427597,25415359,1230768,1230768,0,60000,500000,0,115200000,0,0
50,17,Cyber Works,automotive,standard,GROWTH,1245838062,123600000,9.9%,1122238062,90.1%,164295231,13.2%,560000,0.0%,50000000,4.0%,907382831,72.8%,0,0,907382831,72.8%,28123050,61673790,54806100,15692295,1649229,2350767,0,60000,500000,0,120000000,0,0
50,18,Omega Automotive,automotive,standard,GROWTH,1161084378,139200000,12.0%,1021884378,88.0%,154510625,13.3%,560000,0.0%,50000000,4.3%,816813753,70.3%,0,0,816813753,70.3%,32209198,41292270,54473797,16221523,3692305,3089227,3532305,60000,500000,0,138000000,0,0
50,19,Galaxy Co.,automotive,standard,GROWTH,846431724,88800000,10.5%,757631724,89.5%,163655246,19.3%,560000,0.1%,50000000,5.9%,543416478,64.2%,0,0,543416478,64.2%,20135368,71704557,47433805,15618447,1230768,2929229,4603072,60000,500000,0,87600000,0,0
50,20,Aurora Works,automotive,standard,GROWTH,643211762,84000000,13.1%,559211762,86.9%,191285980,29.7%,560000,0.1%,50000000,7.8%,317365782,49.3%,0,0,317365782,49.3%,19532287,74153778,75704549,19433830,1230768,1230768,0,60000,500000,0,82800000,0,0
50,21,Eclipse Technologies,automotive,standard,GROWTH,902926666,93600000,10.4%,809326666,89.6%,136602971,15.1%,560000,0.1%,50000000,5.5%,622163695,68.9%,0,0,622163695,68.9%,21870751,46953813,36073819,16553836,7409223,2646151,5095378,60000,500000,0,82800000,0,0
50,22,Galaxy Engineering,automotive,standard,GROWTH,746112750,98400000,13.2%,647712750,86.8%,166067540,22.3%,560000,0.1%,50000000,6.7%,431085210,57.8%,0,0,431085210,57.8%,22461514,72492242,52209185,16443063,1230768,1230768,0,60000,500000,0,96000000,0,0
50,23,Techno Holdings,automotive,standard,GROWTH,675942781,82800000,12.2%,593142781,87.8%,227716720,33.7%,560000,0.1%,50000000,7.4%,314866061,46.6%,0,0,314866061,46.6%,18830751,107864526,75790698,22769209,1230768,1230768,0,60000,500000,0,80400000,0,0
50,24,ドライブ屋,automotive,standard,STABLE,280916928,258006615,91.8%,22910313,8.2%,87507621,31.2%,660000,0.2%,0,0.0%,-65257308,-23.2%,0,0,-65257308,-23.2%,0,0,75655323,8159994,1230768,1230768,1230768,0,500000,160000,0,222122683,0
50,25,ファミリー商会,automotive,standard,STABLE,67692544,61832475,91.3%,5860069,8.7%,88196849,130.3%,660000,1.0%,6000000,8.9%,-88996780,-131.5%,772576,0,-89769356,-132.6%,0,0,76086090,8418455,1230768,1230768,1230768,0,500000,160000,0,37142687,0
50,26,オートサロンセンター,automotive,standard,GROWTH,252762879,233496688,92.4%,19266191,7.6%,83003012,32.8%,660000,0.3%,0,0.0%,-64396821,-25.5%,0,0,-64396821,-25.5%,0,0,71975329,7335379,1230768,1230768,1230768,0,500000,160000,0,192522559,0
50,27,Rapid Motors,pc,standard,GROWTH,84666372,10080000,11.9%,74586372,88.1%,68935333,81.4%,560000,0.7%,8000000,9.4%,-2908961,-3.4%,0,0,-2908961,-3.4%,1230768,12935373,46301506,6006150,1230768,1230768,0,60000,500000,0,10080000,0,0
50,28,Dimension Mobility,pc,standard,GROWTH,67101516,9960000,14.8%,57141516,85.2%,73969179,110.2%,560000,0.8%,6000000,8.9%,-23387663,-34.9%,0,0,-23387663,-34.9%,1230768,7519992,56061502,6695381,1230768,1230768,0,60000,500000,0,10080000,0,0
50,29,Solar Group,pc,standard,GROWTH,268116847,51721956,19.3%,216394891,80.7%,132972192,49.6%,560000,0.2%,18000000,6.7%,64862699,24.2%,0,0,64862699,24.2%,9624607,9390760,99064533,12430756,1230768,1230768,0,60000,500000,0,75360000,0,0
50,30,Grand Inc.,pc,standard,GROWTH,74755380,10080000,13.5%,64675380,86.5%,74424556,99.6%,560000,0.7%,7000000,9.4%,-17309176,-23.2%,0,0,-17309176,-23.2%,1230768,13439991,50990727,6301534,1230768,1230768,0,60000,500000,0,10080000,0,0
50,31,Cyber Cars,pc,standard,STABLE,72690744,10080000,13.9%,62610744,86.1%,83286092,114.6%,560000,0.8%,7000000,9.6%,-28235348,-38.8%,0,0,-28235348,-38.8%,1230768,10079994,62547643,6966151,1230768,1230768,0,60000,500000,0,10080000,0,0
50,32,Vertex Co.,pc,standard,STABLE,71012921,10200000,14.4%,60812921,85.6%,83753776,117.9%,560000,0.8%,6000000,8.4%,-29500855,-41.5%,0,0,-29500855,-41.5%,1230768,15913833,56603030,7544609,1230768,1230768,0,60000,500000,0,10080000,0,0
50,33,Infinity Engineering,pc,standard,GROWTH,79697001,10080000,12.6%,69617001,87.4%,80664558,101.2%,560000,0.7%,7000000,8.8%,-18607557,-23.3%,0,0,-18607557,-23.3%,1230768,15015374,55150731,6806149,1230768,1230768,0,60000,500000,0,10080000,0,0
50,34,Prime Cars,pc,standard,GROWTH,168096180,24360000,14.5%,143736180,85.5%,104332233,62.1%,560000,0.3%,45000000,26.8%,-6156053,-3.7%,0,0,-6156053,-3.7%,5390766,5612303,82375326,8492302,1230768,1230768,0,60000,500000,0,42720000,0,0
50,35,ハッピーパーク,pc,standard,GROWTH,9261469509,8573794969,92.6%,687674540,7.4%,189476739,2.0%,660000,0.0%,0,0.0%,497537801,5.4%,0,0,497537801,5.4%,0,0,157772157,20233825,1230768,1230768,9009221,0,500000,160000,0,7408841134,0
50,36,カーショップランド,pc,standard,STABLE,0,0,0.0%,0,0.0%,72504552,0.0%,500000,0.0%,2000000,0.0%,-75004552,0.0%,772000,0,-75776552,0.0%,0,0,56172263,7519993,1230768,1230768,6350760,0,500000,0,0,0,0
50,37,オートランド,pc,standard,STABLE,143043276,128738947,90.0%,14304329,10.0%,59064557,41.3%,500000,0.3%,22000000,15.4%,-67260228,-47.0%,722711,0,-67982939,-47.5%,0,0,43753804,6203072,1230768,1230768,6646145,0,500000,0,0,117731765,0
51,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
51,16,Global Mobility,automotive,standard,GROWTH,889752672,115200000,12.9%,774552672,87.1%,240405913,27.0%,560000,0.1%,50000000,5.6%,483586759,54.4%,0,0,483586759,54.4%,26793817,91852220,93427597,25870743,1230768,1230768,0,60000,500000,0,98400000,0,0
51,17,Cyber Works,automotive,standard,GROWTH,1259336900,120000000,9.5%,1139336900,90.5%,167790612,13.3%,560000,0.0%,50000000,4.0%,920986288,73.1%,0,0,920986288,73.1%,28123050,64787633,54806100,16073833,1649229,2350767,0,60000,500000,0,102000000,0,0
51,18,Omega Automotive,automotive,standard,GROWTH,1189178545,138000000,11.6%,1051178545,88.4%,156209085,13.1%,560000,0.0%,50000000,4.2%,844409460,71.0%,0,0,844409460,71.0%,32209198,42990730,54473797,16221523,3692305,3089227,3532305,60000,500000,0,116400000,0,0
51,19,Galaxy Co.,automotive,standard,GROWTH,865380033,87600000,10.1%,777780033,89.9%,167507550,19.4%,560000,0.1%,50000000,5.8%,559712483,64.7%,0,0,559712483,64.7%,20135368,71704557,47433805,15618447,1230768,2929229,8455376,60000,500000,0,75600000,0,0
51,20,Aurora Works,automotive,standard,GROWTH,654950001,82800000,12.6%,572150001,87.4%,192319826,29.4%,560000,0.1%,50000000,7.6%,329270175,50.3%,0,0,329270175,50.3%,19532287,75187624,75704549,19433830,1230768,1230768,0,60000,500000,0,72000000,0,0
51,21,Eclipse Technologies,automotive,standard,GROWTH,888185144,98400000,11.1%,789785144,88.9%,138239894,15.6%,560000,0.1%,50000000,5.6%,600985250,67.7%,0,0,600985250,67.7%,21870751,48590736,36073819,16553836,7409223,2646151,5095378,60000,500000,0,75600000,0,0
51,22,Galaxy Engineering,automotive,standard,GROWTH,755245840,96000000,12.7%,659245840,87.3%,172381379,22.8%,560000,0.1%,50000000,6.6%,436304461,57.8%,0,0,436304461,57.8%,22461514,78116851,52209185,17132293,1230768,1230768,0,60000,500000,0,84000000,0,0
51,23,Techno Holdings,automotive,standard,GROWTH,684989307,80400000,11.7%,604589307,88.3%,232405946,33.9%,560000,0.1%,50000000,7.3%,321623361,47.0%,0,0,321623361,47.0%,18830751,112553752,75790698,22769209,1230768,1230768,0,60000,500000,0,72000000,0,0
51,24,ドライブ屋,automotive,standard,STABLE,207156962,190956144,92.2%,16200818,7.8%,88332236,42.6%,660000,0.3%,0,0.0%,-72791418,-35.1%,0,0,-72791418,-35.1%,0,0,76479938,8159994,1230768,1230768,1230768,0,500000,160000,0,150013654,0
51,25,ファミリー商会,automotive,standard,STABLE,49899564,46092104,92.4%,3807460,7.6%,88196849,176.7%,660000,1.3%,0,0.0%,-85049389,-170.4%,772576,0,-85821965,-172.0%,0,0,76086090,8418455,1230768,1230768,1230768,0,500000,160000,0,0,0
51,26,オートサロンセンター,automotive,standard,GROWTH,276996103,254926973,92.0%,22069130,8.0%,84381473,30.5%,660000,0.2%,0,0.0%,-62972343,-22.7%,0,0,-62972343,-22.7%,0,0,72873790,7815379,1230768,1230768,1230768,0,500000,160000,0,218988281,0
51,27,Rapid Motors,pc,standard,GROWTH,86790732,10080000,11.6%,76710732,88.4%,70166101,80.8%,560000,0.6%,8000000,9.2%,-2015369,-2.3%,0,0,-2015369,-2.3%,1230768,12935373,47532274,6006150,1230768,1230768,0,60000,500000,0,10080000,0,0
51,28,Dimension Mobility,pc,standard,GROWTH,69684185,10200000,14.6%,59484185,85.4%,76898407,110.4%,560000,0.8%,6000000,8.6%,-23974222,-34.4%,0,0,-23974222,-34.4%,1230768,7519992,58990730,6695381,1230768,1230768,0,60000,500000,0,10080000,0,0
51,29,Solar Group,pc,standard,GROWTH,371422356,71640000,19.3%,299782356,80.7%,135729112,36.5%,560000,0.2%,26000000,7.0%,137493244,37.0%,0,0,137493244,37.0%,9624607,9390760,101821453,12430756,1230768,1230768,0,60000,500000,0,75480000,0,0
